R-Strength,H-Strength,VP,Cities,Dev,Round,Winner
6,12,2,0,1,3,0
7,2,2,0,1,3,0
14,15,4,0,4,3,0
10,12,8,1,6,3,1
6,8,2,0,2,3,0
7,6,2,0,1,3,0
14,16,4,0,5,3,0
10,10,8,1,6,3,1
6,12,2,0,2,3,0
7,12,2,0,1,3,0
14,24,4,0,6,3,0
10,15,9,1,7,3,1
6,6,2,0,2,3,0
7,4,2,0,1,3,0
14,15,4,0,6,3,0
10,6,9,1,7,3,1
6,12,2,0,2,3,0
7,10,2,0,1,3,0
14,12,4,0,6,3,0
10,15,9,1,7,3,1
6,18,2,0,2,3,0
7,10,2,0,1,3,0
14,10,4,0,7,3,0
10,10,9,1,7,3,1
6,15,2,0,2,3,0
7,15,2,0,1,3,0
14,18,4,0,7,3,0
10,4,9,1,8,3,1
6,6,2,0,2,3,0
7,12,2,0,1,3,0
14,8,4,0,7,3,0
10,1,9,1,8,3,1
6,12,2,0,2,3,0
7,6,2,0,1,3,0
14,12,4,0,7,3,0
10,6,9,1,8,3,1
6,18,2,0,2,3,0
7,15,2,0,1,3,0
14,21,4,0,7,3,0
10,36,9,1,8,3,1
6,15,2,0,3,3,0
7,8,2,0,1,3,0
14,15,4,0,7,3,0
10,18,9,1,8,3,1
6,12,2,0,3,3,0
7,6,2,0,1,3,0
14,10,4,0,8,3,0
13,9,10,1,8,3,1
6,8,2,0,0,3,1
7,8,2,0,0,1,1
4,6,2,0,0,1,0
9,6,2,0,0,1,0
6,10,2,0,0,1,0
7,12,2,0,0,1,1
4,2,2,0,0,1,0
9,6,2,0,0,1,0
6,3,2,0,0,1,0
7,18,2,0,0,1,1
4,2,2,0,0,1,0
9,12,2,0,0,1,0
6,10,2,0,0,1,0
7,6,2,0,0,1,1
4,3,2,0,0,1,0
9,12,2,0,0,1,0
6,12,2,0,0,1,0
7,15,2,0,0,1,1
4,2,2,0,0,1,0
9,18,2,0,0,1,0
6,8,2,0,0,1,0
7,15,2,0,0,1,1
4,4,2,0,0,1,0
9,4,2,0,0,1,0
6,16,2,0,0,1,0
7,15,2,0,0,1,1
4,4,2,0,0,1,0
9,4,4,0,0,1,0
6,6,2,0,1,1,0
7,15,2,0,0,1,1
4,4,2,0,0,1,0
9,9,4,0,0,1,0
6,32,2,0,1,1,0
7,21,2,0,0,1,1
4,4,2,0,0,1,0
9,4,4,0,0,1,0
6,8,2,0,1,1,0
7,21,2,0,0,1,1
4,8,2,0,0,1,0
9,6,4,0,0,1,0
6,18,2,0,1,1,0
7,21,2,0,0,1,1
4,1,2,0,0,1,0
9,9,4,0,0,1,0
6,24,2,0,1,1,0
7,10,2,0,0,1,1
4,1,2,0,0,1,0
9,21,4,0,0,1,0
6,14,2,0,1,1,0
7,24,2,0,0,1,1
4,1,2,0,0,1,0
9,12,4,0,0,1,0
6,15,2,0,1,1,0
7,12,2,0,1,1,1
4,1,2,0,0,1,0
9,15,4,0,0,1,0
6,15,2,0,1,1,0
7,20,2,0,1,1,1
4,1,2,0,0,1,0
9,15,4,0,0,1,0
6,12,2,0,1,1,0
13,4,3,0,1,1,1
4,0,2,0,0,1,0
9,18,4,0,0,1,0
6,12,2,0,1,1,0
13,1,5,0,2,1,1
4,1,2,0,0,1,0
9,18,4,0,0,1,0
6,9,2,0,1,1,0
13,10,5,0,2,1,1
4,6,2,0,0,1,0
9,20,4,0,0,1,0
6,9,2,0,1,1,0
13,9,5,0,2,1,1
4,6,2,0,0,1,0
9,15,4,0,0,1,0
6,9,2,0,1,1,0
13,1,6,1,2,1,1
4,8,2,0,0,1,0
17,8,5,0,0,1,0
6,12,2,0,1,1,0
13,8,6,1,2,1,1
4,3,2,0,0,1,0
17,21,5,0,0,1,0
6,15,2,0,1,1,0
13,8,6,1,2,1,1
4,3,2,0,0,1,0
17,8,5,0,0,1,0
6,4,2,0,1,1,0
13,6,6,1,2,1,1
4,8,2,0,0,1,0
17,8,5,0,0,1,0
6,1,3,0,2,1,0
13,4,6,1,2,1,1
4,8,2,0,0,2,0
17,12,5,0,0,2,0
6,1,3,0,2,2,0
13,1,6,1,2,2,1
4,8,2,0,0,2,0
17,12,5,0,0,2,0
6,8,3,0,2,2,0
13,4,6,1,2,2,1
4,8,2,0,0,2,0
17,8,5,0,0,2,0
6,6,3,0,2,2,0
13,4,6,1,2,2,1
4,12,2,0,0,2,0
17,8,5,0,0,2,0
6,4,3,0,2,2,0
13,24,6,1,2,2,1
4,12,2,0,0,2,0
17,18,5,0,0,2,0
6,4,3,0,2,2,0
13,4,6,1,2,2,1
4,12,2,0,0,2,0
17,15,5,0,0,2,0
6,6,3,0,2,2,0
13,6,6,1,2,2,1
4,12,2,0,0,2,0
17,32,5,0,0,2,0
6,6,3,0,2,2,0
13,6,6,1,2,2,1
4,12,2,0,0,2,0
17,18,5,0,0,2,0
6,6,3,0,2,2,0
13,21,6,1,2,2,1
4,12,2,0,0,2,0
17,36,5,0,0,2,0
6,8,3,0,2,2,0
13,24,6,1,2,2,1
4,10,2,0,0,2,0
17,21,5,0,0,2,0
6,6,3,0,2,2,0
13,2,6,1,2,2,1
4,2,2,0,0,2,0
17,8,5,0,0,2,0
6,15,3,0,2,2,0
13,2,6,1,2,2,1
4,6,2,0,0,2,0
17,18,5,0,0,2,0
6,15,3,0,2,2,0
13,2,6,1,2,2,1
4,2,2,0,0,2,0
17,24,5,0,0,2,0
6,6,3,0,2,2,0
13,1,6,1,2,2,1
4,4,2,0,1,2,0
17,28,5,0,0,2,0
6,1,3,0,2,2,0
13,4,6,1,2,2,1
4,4,2,0,1,2,0
17,8,5,0,0,2,0
6,6,3,0,2,2,0
13,1,6,1,2,2,1
4,9,2,0,1,2,0
17,15,5,0,0,2,0
6,2,3,0,2,2,0
13,1,6,1,2,2,1
4,4,2,0,1,2,0
17,24,5,0,0,2,0
6,2,3,0,2,2,0
13,4,6,1,2,2,1
4,8,2,0,1,2,0
17,30,5,0,0,2,0
6,1,3,0,2,2,0
13,6,6,1,2,2,1
4,8,2,0,1,2,0
17,30,5,0,0,2,0
6,1,3,0,2,2,0
13,15,6,1,2,2,1
4,10,2,0,1,2,0
17,21,5,0,0,2,0
6,1,3,0,2,2,0
13,16,6,1,2,2,1
4,6,2,0,1,2,0
17,27,5,0,0,2,0
6,6,3,0,2,2,0
13,1,7,1,3,2,1
4,1,2,0,1,2,0
17,10,5,0,0,3,0
6,4,4,1,2,3,0
13,9,7,1,3,3,1
4,0,2,0,1,3,0
17,6,5,0,0,3,0
6,4,4,1,2,3,0
13,24,7,1,3,3,1
4,0,2,0,1,3,0
17,12,5,0,0,3,0
6,8,4,1,2,3,0
13,21,7,1,3,3,1
4,0,2,0,1,3,0
17,21,5,0,0,3,0
6,8,4,1,2,3,0
13,12,7,1,3,3,1
4,0,2,0,1,3,0
17,12,5,0,0,3,0
6,10,4,1,2,3,0
13,6,7,1,3,3,1
4,0,2,0,1,3,0
17,14,5,0,0,3,0
6,3,4,1,2,3,0
13,18,7,1,3,3,1
4,0,2,0,1,3,0
17,24,5,0,0,3,0
6,1,4,1,2,3,0
13,12,8,2,4,3,1
4,2,2,0,1,3,0
27,15,6,0,0,3,0
6,1,4,1,2,3,0
13,8,8,2,4,3,1
4,2,2,0,1,3,0
34,4,7,0,0,3,0
6,4,4,1,2,3,0
13,21,9,3,4,3,1
4,4,2,0,1,3,0
34,21,7,0,0,3,0
6,4,4,1,2,3,0
13,9,9,3,4,3,1
4,4,2,0,1,3,0
34,12,7,0,0,3,0
6,1,4,1,2,3,0
13,18,9,3,4,3,1
4,9,2,0,1,3,0
34,8,7,0,0,3,0
6,4,4,1,2,3,0
13,10,9,3,4,3,1
4,4,2,0,1,3,0
34,18,7,0,0,3,0
6,4,4,1,2,3,0
13,10,9,3,4,3,1
4,6,2,0,1,3,0
38,24,8,0,0,3,0
6,1,5,1,3,3,0
13,18,9,3,4,3,1
4,6,2,0,1,3,0
38,39,8,0,0,3,0
6,1,5,1,3,3,0
13,21,9,3,4,3,1
4,8,2,0,1,3,0
38,44,8,0,0,3,0
6,0,5,1,3,3,0
13,24,9,3,4,3,1
4,8,2,0,1,3,0
38,15,8,0,0,3,0
6,2,5,1,3,3,0
13,40,9,3,4,3,1
4,8,2,0,1,3,0
38,15,8,0,0,3,0
6,4,5,1,3,3,0
13,56,9,3,5,3,1
4,8,2,0,1,3,0
38,24,8,0,0,3,0
6,9,5,1,3,3,0
13,12,9,3,5,3,1
4,15,2,0,1,3,0
38,20,8,0,0,3,0
6,0,5,1,3,3,0
13,6,9,3,5,3,1
4,18,2,0,1,3,0
38,45,8,0,1,3,0
6,1,5,1,3,3,0
13,44,11,3,5,3,1
15,2,2,0,0,3,0
9,2,2,0,0,1,1
12,21,2,0,0,1,0
5,6,2,0,0,1,0
15,2,2,0,0,1,0
9,8,2,0,0,1,1
12,8,3,1,0,1,0
5,6,2,0,0,1,0
15,18,2,0,0,1,0
9,1,2,0,0,1,1
12,10,3,1,0,1,0
5,10,2,0,0,1,0
15,6,2,0,0,1,0
9,0,2,0,0,1,1
12,6,4,2,0,1,0
5,6,2,0,0,1,0
15,6,2,0,0,1,0
9,6,2,0,0,1,1
12,18,4,2,0,1,0
5,6,2,0,0,1,0
15,2,2,0,1,1,0
9,1,3,0,1,1,1
12,18,4,2,1,1,0
5,1,2,0,0,1,0
15,12,2,0,1,1,0
9,2,3,0,1,1,1
12,4,4,2,1,1,0
5,1,2,0,0,1,0
15,5,2,0,1,1,0
9,3,3,0,1,1,1
12,4,4,2,1,1,0
5,2,2,0,0,1,0
15,12,2,0,1,1,0
9,8,3,0,1,1,1
12,3,4,2,2,1,0
5,6,2,0,0,1,0
15,2,2,0,2,1,0
9,8,3,0,1,1,1
12,2,4,2,2,1,0
5,2,2,0,0,1,0
15,20,2,0,2,1,0
9,6,3,0,1,1,1
12,1,4,2,2,1,0
5,8,2,0,0,1,0
15,6,2,0,2,1,0
9,18,3,0,1,1,1
12,2,4,2,2,1,0
5,10,2,0,0,1,0
15,6,2,0,2,1,0
9,18,3,0,1,1,1
12,8,4,2,2,1,0
5,6,2,0,0,1,0
15,3,2,0,3,1,0
9,9,3,0,1,1,1
12,15,4,2,2,1,0
5,15,2,0,0,1,0
15,12,2,0,3,1,0
9,12,5,0,1,1,1
12,18,4,2,2,1,0
5,12,2,0,0,1,0
15,6,2,0,3,1,0
9,6,5,0,1,1,1
12,14,4,2,2,1,0
5,6,2,0,1,1,0
15,6,2,0,3,1,0
9,6,5,0,1,1,1
12,14,4,2,2,1,0
5,15,2,0,1,1,0
15,4,3,0,4,1,0
9,6,5,0,1,1,1
12,8,4,2,2,1,0
5,18,2,0,1,1,0
15,0,5,0,5,1,0
9,2,5,0,1,1,1
12,21,4,2,3,1,0
5,8,2,0,1,1,0
15,8,5,0,5,1,0
9,8,5,0,1,1,1
12,40,4,2,3,1,0
5,6,2,0,1,1,0
15,6,5,0,5,1,0
9,8,5,0,1,1,1
12,18,6,2,4,1,0
5,6,2,0,1,1,0
15,12,3,0,5,1,0
9,12,5,0,1,1,1
12,44,6,2,4,1,0
5,12,2,0,1,1,0
15,12,3,0,5,1,0
9,15,5,0,1,1,1
12,2,6,2,4,1,0
5,15,2,0,1,1,0
15,12,3,0,5,1,0
9,15,5,0,1,1,1
12,8,6,2,5,1,0
5,15,2,0,1,1,0
15,6,3,0,5,1,0
9,6,5,0,1,1,1
12,6,6,2,5,1,0
5,18,2,0,1,1,0
15,12,3,0,6,1,0
9,6,5,0,1,1,1
12,8,6,2,5,1,0
5,8,2,0,1,1,0
15,21,3,0,6,1,0
9,6,5,0,1,1,1
13,6,7,2,5,1,0
5,18,2,0,1,1,0
15,18,3,0,6,1,0
9,12,5,0,1,1,1
13,3,7,2,5,1,0
5,18,2,0,1,1,0
15,18,3,0,6,1,0
9,6,5,0,1,1,1
13,3,7,2,5,1,0
5,24,2,0,1,1,0
15,18,3,0,6,1,0
9,16,5,0,1,1,1
13,4,7,2,5,1,0
5,12,2,0,1,1,0
15,18,3,0,6,1,0
9,10,5,0,2,1,1
13,24,7,2,5,1,0
5,12,2,0,1,1,0
15,14,3,0,6,1,0
9,21,5,0,2,1,1
13,8,7,2,6,1,0
5,10,2,0,1,1,0
15,15,3,0,6,1,0
9,12,5,0,2,1,1
13,39,7,2,6,1,0
5,3,2,0,1,1,0
15,18,3,0,6,1,0
9,12,5,0,2,1,1
13,6,8,3,6,1,0
5,8,2,0,1,1,0
15,15,5,0,7,1,0
9,1,6,1,2,1,1
13,12,6,3,6,1,0
5,3,2,0,1,1,0
15,15,5,0,7,1,0
9,4,6,1,2,1,1
13,8,6,3,6,1,0
5,3,2,0,1,1,0
15,15,5,0,7,1,0
9,6,6,1,2,1,1
13,21,6,3,6,1,0
5,4,2,0,1,1,0
15,18,5,0,7,1,0
9,15,6,1,2,1,1
13,36,7,3,7,1,0
5,4,2,0,1,1,0
15,9,6,0,8,1,0
9,8,6,1,2,1,1
13,20,7,3,7,1,0
5,4,2,0,1,1,0
15,9,6,0,8,1,0
9,6,6,1,2,1,1
13,8,7,3,7,1,0
5,9,2,0,1,1,0
15,4,6,0,8,1,0
9,15,6,1,2,1,1
13,18,7,3,7,1,0
5,12,2,0,1,1,0
15,8,6,0,8,1,0
9,15,6,1,2,1,1
13,28,7,3,7,1,0
5,12,2,0,1,1,0
15,6,6,0,8,1,0
9,8,6,1,2,1,1
13,15,7,3,8,1,0
5,6,2,0,1,1,0
15,10,6,0,8,1,0
9,0,7,2,2,1,1
13,40,7,3,8,1,0
5,8,2,0,1,1,0
15,18,6,0,8,1,0
9,6,7,2,2,1,1
13,12,7,3,8,1,0
5,9,2,0,1,2,0
15,8,6,0,8,2,0
9,6,7,2,2,2,1
13,4,7,3,8,2,0
5,8,2,0,1,2,0
15,8,6,0,8,2,0
9,3,7,2,2,2,1
13,8,7,3,8,2,0
5,6,2,0,1,2,0
15,8,6,0,8,2,0
9,18,7,2,2,2,1
13,8,7,3,8,2,0
5,1,2,0,1,2,0
15,8,6,0,8,2,0
9,20,7,2,2,2,1
13,15,7,3,8,2,0
5,6,2,0,1,2,0
15,2,6,0,8,2,0
9,24,7,2,2,2,1
13,20,7,3,8,2,0
5,15,2,0,1,2,0
15,1,6,0,8,2,0
9,8,7,2,2,2,1
13,4,7,3,8,2,0
5,15,2,0,1,2,0
15,9,6,0,8,2,0
9,12,7,2,2,2,1
13,18,9,3,9,2,0
5,8,2,0,1,2,0
15,0,5,0,9,2,0
9,6,7,2,2,2,1
13,8,9,3,9,2,0
5,8,2,0,1,2,0
15,6,5,0,9,2,0
9,15,7,2,2,2,1
13,27,9,3,9,2,0
5,6,2,0,1,2,0
15,15,5,0,9,2,0
9,24,7,2,2,2,1
13,10,9,3,9,2,0
5,6,2,0,1,2,0
15,18,5,0,9,2,0
9,8,7,2,2,2,1
13,10,9,3,9,2,0
5,6,2,0,1,2,0
15,18,5,0,9,2,0
9,10,7,2,2,2,1
13,15,9,3,9,2,0
5,15,2,0,1,2,0
15,15,5,0,9,2,0
9,10,7,2,2,2,1
13,21,9,3,9,2,0
5,8,2,0,1,2,0
15,15,5,0,9,2,0
9,40,7,2,2,2,1
13,33,9,3,9,2,0
5,15,2,0,1,2,0
15,10,5,0,9,2,0
9,16,7,2,2,2,1
13,30,9,3,9,2,0
5,15,2,0,1,2,0
15,15,5,0,9,2,0
9,10,7,2,3,2,1
13,24,9,3,9,2,0
5,3,2,0,2,2,0
15,8,5,0,10,2,0
9,21,7,2,3,2,1
13,15,9,3,9,2,0
5,4,2,0,2,2,0
15,12,5,0,10,2,0
9,21,7,2,3,2,1
13,24,9,3,9,2,0
5,1,2,0,2,2,0
15,24,5,0,11,2,0
9,12,7,2,3,2,1
13,2,9,3,9,2,0
5,1,2,0,2,2,0
15,24,7,0,11,2,0
9,40,7,2,3,2,1
13,15,7,3,9,2,0
5,1,2,0,2,2,0
15,36,7,0,11,2,0
9,33,7,2,3,2,1
13,21,7,3,9,2,0
5,1,2,0,2,2,0
15,18,7,0,11,2,0
9,12,7,2,3,2,1
13,27,7,3,9,2,0
5,1,2,0,2,2,0
15,21,7,0,11,2,0
9,16,7,2,3,2,1
13,24,7,3,9,2,0
5,1,2,0,2,2,0
15,6,7,0,11,2,0
9,24,7,2,3,2,1
13,12,7,3,9,2,0
5,1,2,0,2,2,0
15,8,7,0,11,2,0
9,30,7,2,3,2,1
13,15,7,3,9,2,0
5,1,2,0,2,2,0
15,10,7,0,11,2,0
9,10,7,2,3,2,1
13,12,7,3,9,2,0
5,0,2,0,2,2,0
15,18,7,0,11,2,0
9,8,7,2,3,2,1
13,12,7,3,9,2,0
5,1,2,0,2,2,0
15,18,7,0,11,2,0
9,24,7,2,3,2,1
13,12,7,3,9,2,0
5,4,2,0,2,2,0
15,18,7,0,11,2,0
9,18,7,2,3,2,1
13,12,7,3,9,2,0
5,6,2,0,2,2,0
15,12,7,0,11,2,0
9,24,7,2,3,2,1
13,44,7,3,9,2,0
5,10,2,0,2,2,0
18,18,8,0,11,2,0
9,30,7,2,3,2,1
13,48,7,3,9,2,0
5,3,2,0,2,2,0
18,3,8,0,11,2,0
9,27,7,2,3,2,1
13,24,7,3,9,2,0
5,3,2,0,2,2,0
18,10,8,0,11,2,0
9,64,7,2,3,2,1
13,16,7,3,9,2,0
5,3,2,0,2,2,0
18,21,8,0,11,2,0
9,8,7,2,3,2,1
13,15,7,3,9,2,0
5,4,2,0,2,2,0
18,21,8,0,11,2,0
9,12,7,2,3,2,1
13,10,7,3,9,2,0
5,15,2,0,2,2,0
18,15,8,0,11,2,0
9,8,7,2,3,2,1
13,3,7,3,9,2,0
5,18,2,0,2,2,0
18,15,8,0,11,2,0
9,12,7,2,3,2,1
13,18,7,3,9,2,0
5,24,2,0,2,2,0
18,32,8,0,11,2,0
9,16,7,2,3,2,1
13,24,7,3,9,2,0
5,18,2,0,2,2,0
18,8,8,0,11,2,0
9,2,7,2,3,2,1
13,3,7,3,9,2,0
5,12,2,0,2,2,0
18,8,8,0,11,2,0
9,2,7,2,3,2,1
13,15,7,3,9,2,0
5,15,2,0,2,2,0
18,9,8,0,11,2,0
9,1,7,2,3,2,1
13,18,7,3,9,2,0
5,15,2,0,2,2,0
18,9,8,0,11,2,0
9,4,7,2,3,2,1
13,24,7,3,9,2,0
5,15,2,0,2,2,0
18,20,8,0,11,3,0
9,8,7,2,3,3,1
13,30,7,3,9,3,0
5,15,2,0,2,3,0
18,32,8,0,11,3,0
9,21,7,2,3,3,1
13,52,7,3,9,3,0
5,15,2,0,2,3,0
18,40,8,0,11,3,0
9,36,7,2,3,3,1
13,27,7,3,9,3,0
5,12,2,0,2,3,0
18,18,8,0,11,3,0
9,36,7,2,3,3,1
13,28,7,3,9,3,0
5,28,2,0,2,3,0
18,3,8,0,11,3,0
9,10,7,2,3,3,1
13,44,7,3,9,3,0
5,32,2,0,2,3,0
18,14,8,0,11,3,0
9,27,7,2,3,3,1
13,68,7,3,9,3,0
5,32,2,0,2,3,0
18,9,8,0,11,3,0
9,15,7,2,3,3,1
13,16,7,3,9,3,0
5,10,2,0,2,3,0
18,24,8,0,11,3,0
9,15,7,2,3,3,1
13,18,7,3,9,3,0
5,15,2,0,2,3,0
18,15,8,0,11,3,0
9,24,7,2,3,3,1
13,4,7,3,9,3,0
5,6,2,0,2,3,0
18,16,8,0,11,3,0
9,35,7,2,3,3,1
13,4,7,3,9,3,0
5,4,2,0,2,3,0
18,24,8,0,11,3,0
13,6,8,2,3,3,1
13,15,7,3,9,3,0
5,4,2,0,2,3,0
18,20,8,0,11,3,0
13,6,8,2,3,3,1
13,16,7,3,9,3,0
5,9,2,0,2,3,0
18,16,8,0,11,3,0
13,18,8,2,3,3,1
18,2,8,3,9,3,0
5,4,2,0,2,3,0
18,24,8,0,11,3,0
13,18,8,2,3,3,1
18,12,9,4,9,3,0
5,4,2,0,2,3,0
18,32,8,0,11,3,0
13,18,8,2,3,3,1
18,15,9,4,9,3,0
5,4,2,0,2,3,0
18,21,8,0,11,3,0
13,10,8,2,3,3,1
18,33,9,4,9,3,0
5,8,2,0,2,3,0
18,21,8,0,11,3,0
13,8,8,2,3,3,1
18,80,9,4,9,3,0
5,15,2,0,2,3,0
18,28,8,0,11,3,0
13,24,8,2,3,3,1
18,16,9,4,9,3,0
5,4,2,0,2,3,0
18,28,8,0,11,3,0
13,32,8,2,3,3,1
18,68,9,4,9,3,0
5,9,2,0,2,3,0
18,28,8,0,11,3,0
13,12,8,2,3,3,1
18,18,9,4,9,3,0
5,4,2,0,2,3,0
18,21,8,0,11,3,0
13,6,8,2,3,3,1
18,8,9,4,9,3,0
5,4,2,0,2,3,0
18,32,8,0,11,3,0
13,12,8,2,3,3,1
18,21,9,4,9,3,0
5,6,2,0,2,3,0
18,8,8,0,11,3,0
13,12,8,2,3,3,1
18,18,9,4,9,3,0
5,10,2,0,2,3,0
18,8,8,0,11,3,0
13,16,9,3,3,3,1
18,15,9,4,9,3,0
5,10,2,0,2,3,0
18,8,8,0,11,3,0
13,20,9,3,3,3,1
18,21,9,4,9,3,0
5,6,2,0,2,3,0
18,8,8,0,11,3,0
13,32,9,3,3,3,1
18,33,9,4,9,3,0
5,8,2,0,2,3,0
18,2,8,0,11,3,0
13,24,9,3,3,3,1
18,3,9,4,9,3,0
5,15,2,0,2,3,0
18,8,8,0,11,3,0
13,12,9,3,3,3,1
18,8,9,4,9,3,0
5,4,2,0,2,3,0
18,6,8,0,11,3,0
13,15,9,3,3,3,1
18,10,9,4,9,3,0
5,4,2,0,2,3,0
18,1,8,0,11,3,0
13,24,9,3,3,3,1
18,21,9,4,9,3,0
5,2,2,0,2,3,0
18,0,8,0,11,3,0
13,15,9,3,3,3,1
18,27,9,4,9,3,0
5,2,2,0,2,3,0
18,2,8,0,11,3,0
13,9,9,3,3,3,1
18,15,9,4,9,3,0
5,3,2,0,2,3,0
18,2,8,0,11,3,0
13,12,9,3,3,3,1
18,21,9,4,9,3,0
5,2,2,0,2,3,0
18,2,8,0,11,3,0
13,21,9,3,3,3,1
18,15,9,4,9,3,0
5,2,2,0,2,3,0
18,1,8,0,11,3,0
13,33,9,3,3,3,1
18,36,9,4,9,3,0
5,6,2,0,2,3,0
18,1,8,0,11,3,0
13,42,9,3,3,3,1
18,56,9,4,9,3,0
5,6,2,0,2,3,0
18,1,8,0,11,3,0
13,45,9,3,3,3,1
18,60,9,4,9,3,0
5,10,2,0,2,3,0
18,8,8,0,11,3,0
13,14,9,3,3,3,1
18,14,9,4,9,3,0
5,1,2,0,2,3,0
18,6,8,0,11,3,0
13,18,9,3,3,3,1
18,48,9,4,9,3,0
5,6,2,0,2,3,0
18,8,8,0,11,3,0
13,24,9,3,3,3,1
18,45,9,4,9,3,0
5,6,2,0,2,3,0
18,15,8,0,11,3,0
13,39,9,3,3,3,1
18,68,9,4,9,3,0
5,8,2,0,2,3,0
18,15,8,0,11,3,0
13,21,9,3,3,3,1
18,39,9,4,9,3,0
5,12,2,0,2,3,0
18,9,8,0,11,3,0
13,33,9,3,3,3,1
18,27,9,4,9,3,0
5,12,2,0,2,3,0
18,15,8,0,11,3,0
13,64,9,3,3,3,1
18,39,9,4,9,3,0
5,10,2,0,2,3,0
18,15,8,0,11,3,0
13,8,9,3,3,3,1
18,24,9,4,9,3,0
5,18,2,0,2,3,0
18,12,8,0,11,3,0
15,24,10,3,3,3,1
5,9,2,0,0,3,0
8,6,2,0,0,1,0
5,15,2,0,0,1,0
13,12,2,0,0,1,1
5,12,2,0,0,1,0
8,12,2,0,0,1,0
5,15,2,0,0,1,0
13,18,2,0,0,1,1
5,12,2,0,0,1,0
8,12,2,0,0,1,0
5,18,2,0,0,1,0
13,8,2,0,0,1,1
5,8,2,0,0,1,0
8,2,2,0,1,1,0
5,18,2,0,0,1,0
13,2,2,0,0,1,1
5,18,2,0,0,1,0
8,8,2,0,1,1,0
5,15,2,0,0,1,0
13,18,2,0,0,1,1
5,15,2,0,0,1,0
8,21,2,0,1,1,0
5,18,2,0,0,1,0
13,12,2,0,0,1,1
5,10,2,0,0,1,0
8,18,2,0,1,1,0
5,15,2,0,0,1,0
13,18,2,0,0,1,1
5,12,2,0,0,1,0
8,18,2,0,1,1,0
5,18,2,0,0,1,0
13,12,2,0,0,1,1
5,1,2,0,0,1,0
8,24,2,0,1,1,0
5,4,2,0,0,1,0
13,15,2,0,0,1,1
5,9,2,0,0,1,0
8,4,4,0,2,1,0
5,4,2,0,0,1,0
13,12,2,0,1,1,1
5,4,2,0,0,1,0
8,6,4,0,2,1,0
5,8,2,0,0,1,0
13,20,2,0,1,1,1
5,9,2,0,0,1,0
8,4,4,0,2,1,0
5,10,2,0,0,1,0
13,6,3,0,2,1,1
5,9,2,0,0,1,0
8,4,4,0,2,1,0
5,12,2,0,0,1,0
13,10,3,0,2,1,1
5,15,2,0,0,1,0
8,0,6,0,2,1,0
5,12,2,0,0,1,0
13,12,3,0,2,2,1
5,8,2,0,1,2,0
8,4,6,0,2,2,0
5,24,2,0,0,2,0
13,1,3,0,2,2,1
5,14,2,0,1,2,0
8,4,6,0,2,2,0
5,15,2,0,0,2,0
13,8,3,0,2,2,1
5,10,2,0,1,2,0
8,4,6,0,2,2,0
5,15,2,0,0,2,0
13,8,3,0,2,2,1
5,6,2,0,1,2,0
8,6,6,0,2,2,0
5,15,2,0,0,2,0
13,10,3,0,2,2,1
5,8,2,0,1,2,0
8,4,6,0,2,2,0
5,3,2,0,1,2,0
13,8,3,0,2,2,1
5,8,2,0,1,2,0
8,1,6,0,2,2,0
5,20,2,0,1,2,0
13,6,3,0,2,2,1
5,6,2,0,1,2,0
8,4,6,0,2,2,0
5,9,2,0,1,2,0
13,9,3,0,3,2,1
5,12,2,0,1,2,0
8,15,6,0,2,2,0
5,12,2,0,1,2,0
13,24,3,0,3,2,1
5,3,2,0,1,2,0
8,2,6,0,2,2,0
5,8,2,0,1,2,0
19,4,4,0,4,2,1
5,8,2,0,1,2,0
8,1,6,0,2,2,0
5,8,2,0,1,2,0
19,12,4,0,4,2,1
5,15,2,0,1,2,0
8,0,6,0,2,2,0
5,6,2,0,1,2,0
19,12,5,0,5,2,1
5,8,2,0,1,2,0
8,0,6,0,2,2,0
5,12,2,0,1,2,0
19,8,6,0,6,2,1
5,15,2,0,1,2,0
8,1,6,0,2,2,0
5,12,2,0,1,2,0
19,9,6,0,6,2,1
5,8,2,0,1,2,0
8,3,6,0,2,2,0
5,12,2,0,1,2,0
19,21,6,0,6,2,1
5,4,2,0,1,2,0
8,8,6,0,2,2,0
5,21,2,0,1,2,0
19,24,8,0,7,3,1
5,0,2,0,2,3,0
8,8,4,0,2,3,0
5,21,2,0,1,3,0
19,10,8,0,7,3,1
5,1,2,0,2,3,0
8,8,4,0,2,3,0
5,8,2,0,1,3,0
19,8,8,0,7,3,1
5,9,2,0,2,3,0
8,18,4,0,2,3,0
5,2,2,0,1,3,0
19,10,8,0,7,3,1
5,1,2,0,3,3,0
8,12,4,0,2,3,0
5,2,2,0,1,3,0
19,21,8,0,7,3,1
5,6,2,0,3,3,0
16,1,5,0,2,3,0
5,1,2,0,1,3,0
19,4,8,0,7,3,1
5,4,2,0,3,3,0
16,15,5,0,2,3,0
5,6,2,0,1,3,0
19,4,8,0,7,3,1
5,6,2,0,3,3,0
16,21,5,0,2,3,0
5,8,2,0,1,3,0
19,8,8,0,7,3,1
5,6,2,0,3,3,0
16,18,5,0,2,3,0
5,8,2,0,1,3,0
19,9,8,0,8,3,1
5,6,2,0,3,3,0
16,15,5,0,2,3,0
5,8,2,0,1,3,0
19,18,8,0,9,3,1
5,6,2,0,3,3,0
16,24,5,0,2,3,0
5,12,2,0,1,3,0
19,40,8,0,9,3,1
5,12,2,0,3,3,0
